Sourcing Cost,NTM1,NTM2,NTM3,X1,X2,X3,DIRECT,ECOM,RETAIL,WHOLESALE,ExtraLarge,Large,Small,Liquid,Powder
31.88,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
138.41,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
157.08,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
136.1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
31.49,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
197.31,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
11.53,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
145.24,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
43.28,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
161.45,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
84.78,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
128.69,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
134.37,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
31.83,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
53.5,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
198.18,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
180.76,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
148.41,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
153.02,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
141.76,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
135.52,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
48.22,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
49.38,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
31.11,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
19.18,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
41.51,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
295.43,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
79.05,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
38.91,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
35.89,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
42.8,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
15.41,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
42.69,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
160.44,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
140.6,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
140.23,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
111.49,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
137.24,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
4.81,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True
171.28,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
64.67,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
25.99,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
161.61,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
196.78,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
157.92,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
36.48,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
138.62,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
144.4,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
128.43,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
215.1,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
71.14,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
14.55,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
139.95,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
159.38,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
45.42,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
128.71,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
137.48,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
199.64,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
35.73,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
196.68,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
137.64,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
151.36,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
138.84,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
108.44,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
147.72,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
197.32,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
148.62,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
143.73,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
142.61,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
147.77,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
16.55,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
179.59,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
49.11,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
203.3,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
156.38,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
169.56,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
60.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
